Tube_ID,Probability_P,Predicted_Wall_Loss_mm
1331,0.665167416291854,0.2605230394478727
1330,0.6646676661669165,0.2603945877270483
1329,0.664167916041979,0.2602662757949546
1328,0.6636681659170415,0.26013810317050023
1327,0.663168415792104,0.260010069374603
1326,0.6626686656671664,0.2598821739301777
1325,0.6621689155422289,0.2597544163621239
1324,0.6616691654172914,0.25962679619731377
1323,0.6611694152923538,0.2594993129645801
1322,0.6606696651674163,0.2593719661947044
1321,0.6601699150424787,0.25924475542040487
1320,0.6596701649175412,0.259117680176325
1319,0.6591704147926036,0.25899073999902156
1318,0.6586706646676661,0.2588639344269529
1317,0.6581709145427286,0.25873726300046795
1316,0.657671164417791,0.2586107252617943
1315,0.6571714142928535,0.25848432075502703
1314,0.656671664167916,0.25835804902611753
1313,0.6561719140429785,0.25823190962286213
1312,0.655672163918041,0.25810590209489126
1311,0.6551724137931034,0.25798002599365805
1310,0.6546726636681659,0.2578542808724276
1309,0.6541729135432284,0.25772866628626634
1308,0.6536731634182908,0.2576031817920307
1307,0.6531734132933533,0.2574778269483568
1306,0.6526736631684158,0.2573526013156497
1305,0.6521739130434783,0.2572275044560728
1304,0.6516741629185407,0.2571025359335374
1303,0.6511744127936032,0.2569776953136922
1302,0.6506746626686657,0.256852982163913
1301,0.6501749125437281,0.2567283960532925
1300,0.6496751624187905,0.25660393655263
1299,0.649175412293853,0.2564796032344213
1298,0.6486756621689155,0.2563553956728486
1297,0.648175912043978,0.25623131344377065
1296,0.6476761619190404,0.2561073561247126
1295,0.6471764117941029,0.2559835232948564
1294,0.6466766616691654,0.25585981453503087
1293,0.6461769115442278,0.2557362294277019
1292,0.6456771614192903,0.25561276755696316
1291,0.6451774112943528,0.25548942850852596
1290,0.6446776611694153,0.25536621186971037
1289,0.6441779110444777,0.2552431172294352
1288,0.6436781609195402,0.25512014417820894
1287,0.6431784107946027,0.2549972923081204
1286,0.6426786606696652,0.2548745612128295
1285,0.6421789105447276,0.25475195048755767
1284,0.6416791604197901,0.2546294597290794
1283,0.6411794102948526,0.25450708853571263
1282,0.6406796601699151,0.2543848365073099
1281,0.6401799100449774,0.2542627032452496
1280,0.6396801599200399,0.25414068835242665
1279,0.6391804097951024,0.2540187914332441
1278,0.6386806596701649,0.25389701209360416
1277,0.6381809095452273,0.25377534994089956
1276,0.6376811594202898,0.2536538045840048
1275,0.6371814092953523,0.2535323756332677
1274,0.6366816591704147,0.2534110627005007
1273,0.6361819090454772,0.2532898653989726
1272,0.6356821589205397,0.2531687833433999
1271,0.6351824087956022,0.25304781614993854
1270,0.6346826586706646,0.25292696343617577
1269,0.6341829085457271,0.25280622482112164
1268,0.6336831584207896,0.2526855999252008
1267,0.6331834082958521,0.2525650883702446
1266,0.6326836581709145,0.2524446897794828
1265,0.632183908045977,0.2523244037775355
1264,0.6316841579210395,0.25220422999040537
1263,0.631184407796102,0.2520841680454695
1262,0.6306846576711644,0.2519642175714717
1261,0.6301849075462269,0.2518443781985144
1260,0.6296851574212893,0.2517246495580513
1259,0.6291854072963518,0.25160503128287914
1258,0.6286856571714142,0.2514855230071306
1257,0.6281859070464767,0.2513661243662661
1256,0.6276861569215392,0.25124683499706657
1255,0.6271864067966016,0.2511276545376258
1254,0.6266866566716641,0.25100858262734305
1253,0.6261869065467266,0.25088961890691563
1252,0.6256871564217891,0.25077076301833134
1251,0.6251874062968515,0.25065201460486136
1250,0.624687656171914,0.2505333733110527
1249,0.6241879060469765,0.2504148387827213
1248,0.623688155922039,0.2502964106669445
1247,0.6231884057971014,0.2501780886120543
1246,0.6226886556721639,0.25005987226762966
1245,0.6221889055472264,0.24994176128449005
1244,0.6216891554222889,0.2498237553146881
1243,0.6211894052973513,0.24970585401150266
1242,0.6206896551724138,0.24958805702943201
1241,0.6201899050474763,0.24947036402418685
1240,0.6196901549225386,0.24935277465268352
1239,0.6191904047976011,0.24923528857303723
1238,0.6186906546726636,0.24911790544455525
1237,0.6181909045477261,0.24900062492773026
1236,0.6176911544227885,0.24888344668423362
1235,0.617191404297851,0.24876637037690882
1234,0.6166916541729135,0.24864939566976485
1233,0.616191904047976,0.2485325222279697
1232,0.6156921539230384,0.2484157497178438
1231,0.6151924037981009,0.2482990778068536
1230,0.6146926536731634,0.24818250616360515
1229,0.6141929035482259,0.2480660344578377
1228,0.6136931534232883,0.24794966236041738
1227,0.6131934032983508,0.24783338954333092
1226,0.6126936531734133,0.24771721567967936
1225,0.6121939030484758,0.24760114044367174
1224,0.6116941529235382,0.2474851635106191
1223,0.6111944027986007,0.2473692845569282
1222,0.6106946526736632,0.24725350326009546
1221,0.6101949025487257,0.2471378192987008
1220,0.6096951524237881,0.24702223235240178
1219,0.6091954022988505,0.2469067421019274
1218,0.608695652173913,0.2467913482290723
1217,0.6081959020489754,0.24667605041669077
1216,0.6076961519240379,0.2465608483486908
1215,0.6071964017991004,0.2464457417100283
1214,0.6066966516741629,0.24633073018670132
1213,0.6061969015492253,0.24621581346574412
1212,0.6056971514242878,0.2461009912352216
1211,0.6051974012993503,0.2459862631842234
1210,0.6046976511744128,0.24587162900285836
1209,0.6041979010494752,0.24575708838224886
1208,0.6036981509245377,0.2456426410145251
1207,0.6031984007996002,0.24552828659281967
1206,0.6026986506746627,0.24541402481126182
1205,0.6021989005497251,0.24529985536497217
1204,0.6016991504247876,0.24518577795005703
1203,0.6011994002998501,0.24507179226360307
1202,0.6006996501749126,0.2449578980036718
1201,0.600199900049975,0.24484409486929432
1200,0.5997001499250375,0.24473038256046592
1199,0.5992003998000999,0.2446167607781406
1198,0.5987006496751623,0.24450322922422607
1197,0.5982008995502248,0.2443897876015782
1196,0.5977011494252873,0.2442764356139961
1195,0.5972013993003498,0.2441631729662165
1194,0.5967016491754122,0.24404999936390903
1193,0.5962018990504747,0.2439369145136708
1192,0.5957021489255372,0.24382391812302137
1191,0.5952023988005997,0.24371100990039768
1190,0.5947026486756621,0.24359818955514898
1189,0.5942028985507246,0.2434854567975318
1188,0.5937031484257871,0.24337281133870503
1187,0.5932033983008496,0.24326025289072487
1186,0.592703648175912,0.2431477811665399
1185,0.5922038980509745,0.24303539587998627
1184,0.591704147926037,0.24292309674578266
1183,0.5912043978010995,0.24281088347952556
1182,0.5907046476761619,0.2426987557976845
1181,0.5902048975512244,0.24258671341759697
1180,0.5897051474262869,0.24247475605746394
1179,0.5892053973013494,0.24236288343634507
1178,0.5887056471764117,0.2422510952741538
1177,0.5882058970514742,0.24213939129165296
1176,0.5877061469265367,0.2420277712104498
1175,0.5872063968015991,0.2419162347529916
1174,0.5867066466766616,0.24180478164256086
1173,0.5862068965517241,0.24169341160327093
1172,0.5857071464267866,0.2415821243600612
1171,0.585207396301849,0.2414709196386928
1170,0.5847076461769115,0.24135979716574393
1169,0.584207896051974,0.24124875666860543
1168,0.5837081459270365,0.24113779787547635
1167,0.5832083958020989,0.24102692051535943
1166,0.5827086456771614,0.24091612431805678
1165,0.5822088955522239,0.24080540901416547
1164,0.5817091454272864,0.24069477433507308
1163,0.5812093953023488,0.24058422001295351
1162,0.5807096451774113,0.2404737457807625
1161,0.5802098950524738,0.24036335137223347
1160,0.5797101449275363,0.24025303652187321
1159,0.5792103948025987,0.2401428009649576
1158,0.5787106446776611,0.24003264443752736
1157,0.5782108945527236,0.239922566676384
1156,0.577711144427786,0.23981256741908552
1155,0.5772113943028485,0.23970264640394218
1154,0.576711644177911,0.23959280337001249
1153,0.5762118940529735,0.23948303805709917
1152,0.5757121439280359,0.2393733502057448
1151,0.5752123938030984,0.23926373955722804
1150,0.5747126436781609,0.2391542058535594
1149,0.5742128935532234,0.2390447488374772
1148,0.5737131434282858,0.23893536825244374
1147,0.5732133933033483,0.23882606384264113
1146,0.5727136431784108,0.23871683535296745
1145,0.5722138930534733,0.2386076825290327
1144,0.5717141429285357,0.23849860511715498
1143,0.5712143928035982,0.23838960286435656
1142,0.5707146426786607,0.23828067551836
1141,0.5702148925537232,0.2381718228275842
1140,0.5697151424287856,0.2380630445411407
1139,0.5692153923038481,0.23795434040882973
1138,0.5687156421789106,0.23784571018113665
1137,0.5682158920539729,0.2377371536092277
1136,0.5677161419290354,0.23762867044494682
1135,0.5672163918040979,0.23752026044081143
1134,0.5667166416791604,0.23741192335000896
1133,0.5662168915542228,0.23730365892639305
1132,0.5657171414292853,0.2371954669244799
1131,0.5652173913043478,0.23708734709944462
1130,0.5647176411794103,0.23697929920711747
1129,0.5642178910544727,0.2368713230039804
1128,0.5637181409295352,0.23676341824716327
1127,0.5632183908045977,0.2366555846944404
1126,0.5627186406796602,0.23654782210422684
1125,0.5622188905547226,0.23644013023557497
1124,0.5617191404297851,0.2363325088481709
1123,0.5612193903048476,0.2362249577023308
1122,0.56071964017991,0.23611747655899762
1121,0.5602198900549725,0.23601006517973752
1120,0.559720139930035,0.23590272332673634
1119,0.5592203898050975,0.23579545076279612
1118,0.55872063968016,0.2356882472513318
1117,0.5582208895552223,0.23558111255636777
1116,0.5577211394302848,0.2354740464425343
1115,0.5572213893053473,0.23536704867506433
1114,0.5567216391804097,0.23526011901979005
1113,0.5562218890554722,0.23515325724313946
1112,0.5557221389305347,0.23504646311213317
1111,0.5552223888055972,0.23493973639438095
1110,0.5547226386806596,0.23483307685807853
1109,0.5542228885557221,0.23472648427200415
1108,0.5537231384307846,0.23461995840551553
1107,0.553223388305847,0.23451349902854635
1106,0.5527236381809095,0.2344071059116031
1105,0.552223888055972,0.234300778825762
1104,0.5517241379310345,0.23419451754266551
1103,0.551224387806097,0.23408832183451933
1102,0.5507246376811594,0.23398219147408914
1101,0.5502248875562219,0.23387612623469745
1100,0.5497251374312844,0.2337701258902204
1099,0.5492253873063468,0.23366419021508472
1098,0.5487256371814093,0.23355831898426443
1097,0.5482258870564718,0.23345251197327796
1096,0.5477261369315342,0.23334676895818476
1095,0.5472263868065966,0.23324108971558255
1094,0.5467266366816591,0.23313547402260398
1093,0.5462268865567216,0.2330299216569136
1092,0.545727136431784,0.23292443239670507
1091,0.5452273863068465,0.23281900602069777
1090,0.544727636181909,0.23271364230813402
1089,0.5442278860569715,0.23260834103877606
1088,0.543728135932034,0.23250310199290297
1087,0.5432283858070964,0.23239792495130773
1086,0.5427286356821589,0.2322928096952943
1085,0.5422288855572214,0.23218775600667463
1084,0.5417291354322838,0.23208276366776573
1083,0.5412293853073463,0.23197783246138673
1082,0.5407296351824088,0.231872962170856
1081,0.5402298850574713,0.23176815257998823
1080,0.5397301349325337,0.23166340347309158
1079,0.5392303848075962,0.23155871463496475
1078,0.5387306346826587,0.23145408585089414
1077,0.5382308845577212,0.23134951690665104
1076,0.5377311344327835,0.23124500758848868
1075,0.537231384307846,0.23114055768313962
1074,0.5367316341829085,0.23103616697781273
1073,0.536231884057971,0.2309318352601904
1072,0.5357321339330334,0.23082756231842594
1071,0.5352323838080959,0.23072334794114055
1070,0.5347326336831584,0.23061919191742075
1069,0.5342328835582209,0.23051509403681558
1068,0.5337331334332833,0.23041105408933377
1067,0.5332333833083458,0.2303070718654411
1066,0.5327336331834083,0.23020314715605764
1065,0.5322338830584707,0.23009927975255506
1064,0.5317341329335332,0.22999546944675392
1063,0.5312343828085957,0.22989171603092098
1062,0.5307346326836582,0.22978801929776652
1061,0.5302348825587206,0.22968437904044173
1060,0.5297351324337831,0.22958079505253592
1059,0.5292353823088456,0.22947726712807406
1058,0.5287356321839081,0.229373795061514
1057,0.5282358820589705,0.22927037864774388
1056,0.527736131934033,0.2291670176820796
1055,0.5272363818090954,0.22906371196026198
1054,0.5267366316841579,0.22896046127845462
1053,0.5262368815592203,0.22885726543324078
1052,0.5257371314342828,0.22875412422162122
1051,0.5252373813093453,0.22865103744101134
1050,0.5247376311844077,0.2285480048892389
1049,0.5242378810594702,0.22844502636454128
1048,0.5237381309345327,0.22834210166556299
1047,0.5232383808095952,0.2282392305913532
1046,0.5227386306846576,0.22813641294136322
1045,0.5222388805597201,0.22803364851544392
1044,0.5217391304347826,0.22793093711384327
1043,0.5212393803098451,0.22782827853720392
1042,0.5207396301849075,0.2277256725865606
1041,0.52023988005997,0.22762311906333782
1040,0.5197401299350325,0.22752061776934718
1039,0.519240379810095,0.22741816850678517
1038,0.5187406296851574,0.2273157710782306
1037,0.5182408795602199,0.22721342528664204
1036,0.5177411294352824,0.22711113093535573
1035,0.5172413793103448,0.22700888782808282
1034,0.5167416291854072,0.2269066957689072
1033,0.5162418790604697,0.22680455456228302
1032,0.5157421289355322,0.2267024640130322
1031,0.5152423788105946,0.22660042392634228
1030,0.5147426286856571,0.2264984341077638
1029,0.5142428785607196,0.2263964943632081
1028,0.5137431284357821,0.22629460449894495
1027,0.5132433783108445,0.22619276432160007
1026,0.512743628185907,0.22609097363815298
1025,0.5122438780609695,0.2259892322559345
1024,0.511744127936032,0.22588753998262456
1023,0.5112443778110944,0.22578589662624976
1022,0.5107446276861569,0.2256843019951812
1021,0.5102448775612194,0.22558275589813198
1020,0.5097451274362819,0.22548125814415515
1019,0.5092453773113443,0.22537980854264128
1018,0.5087456271864068,0.2252784069033161
1017,0.5082458770614693,0.22517705303623847
1016,0.5077461269365318,0.22507574675179787
1015,0.5072463768115942,0.22497448786071228
1014,0.5067466266866566,0.22487327617402594
1013,0.5062468765617191,0.22477211150310705
1012,0.5057471264367815,0.22467099365964552
1011,0.505247376311844,0.22456992245565077
1010,0.5047476261869065,0.22446889770344955
1009,0.504247876061969,0.2243679192156837
1008,0.5037481259370314,0.22426698680530782
1007,0.5032483758120939,0.2241661002855873
1006,0.5027486256871564,0.22406525947009598
1005,0.5022488755622189,0.22396446417271387
1004,0.5017491254372813,0.22386371420762524
1003,0.5012493753123438,0.22376300938931615
1002,0.5007496251874063,0.22366234953257252
1001,0.5002498750624688,0.2235617344524778
1000,0.49975012493753124,0.22346116396441087
999,0.49925037481259366,0.22336063788404392
998,0.49875062468765613,0.22326015602734034
997,0.4982508745627186,0.2231597182105524
996,0.4977511244377811,0.22305932425021932
995,0.49725137431284355,0.22295897396316505
994,0.496751624187906,0.22285866716649616
993,0.4962518740629685,0.22275840367759975
992,0.495752123938031,0.22265818331414125
991,0.49525237381309345,0.22255800589406247
990,0.4947526236881559,0.2224578712355794
989,0.49425287356321834,0.22235777915718005
988,0.4937531234382808,0.22225772947762262
987,0.4932533733133433,0.2221577220159331
986,0.49275362318840576,0.22205775659140337
985,0.49225387306346824,0.22195783302358912
984,0.4917541229385307,0.22185795113230783
983,0.4912543728135932,0.22175811073763654
982,0.49075462268865566,0.22165831165990996
981,0.49025487256371814,0.2215585537197183
980,0.4897551224387806,0.2214588367379054
979,0.4892553723138431,0.22135916053556648
978,0.4887556221889055,0.22125952493404621
977,0.488255872063968,0.2211599297549367
976,0.48775612193903045,0.22106037482007546
975,0.4872563718140929,0.2209608599515433
974,0.4867566216891554,0.2208613849716624
973,0.4862568715642179,0.22076194970299434
972,0.48575712143928035,0.22066255396833798
971,0.4852573713143428,0.22056319759072743
970,0.4847576211894053,0.22046388039343023
969,0.48425787106446777,0.22036460219994528
968,0.4837581209395302,0.22026536283400067
967,0.48325837081459266,0.22016616211955203
966,0.48275862068965514,0.22006699988078027
965,0.4822588705647176,0.2199678759420897
964,0.4817591204397801,0.21986879012810603
963,0.48125937031484256,0.21976974226367454
962,0.48075962018990503,0.2196707321738579
961,0.4802598700649675,0.2195717596839344
960,0.47976011994003,0.21947282461939577
959,0.47926036981509246,0.21937392680594547
958,0.4787606196901549,0.21927506606949665
957,0.47826086956521735,0.21917624223617013
956,0.4777611194402798,0.21907745513229251
955,0.4772613693153423,0.21897870458439428
954,0.4767616191904048,0.21887999041920783
953,0.47626186906546725,0.21878131246366547
952,0.4757621189405297,0.21868267054489765
951,0.4752623688155922,0.2185840644902309
950,0.47476261869065467,0.21848549412718596
949,0.47426286856571714,0.21838695928347582
948,0.47376311844077956,0.2182884597870039
947,0.47326336831584204,0.2181899954658621
946,0.4727636181909045,0.21809156614832875
945,0.472263868065967,0.21799317166286697
944,0.47176411794102946,0.21789481183812248
943,0.47126436781609193,0.217796486502922
942,0.4707646176911544,0.217698195486271
941,0.4702648675662169,0.2175999386173522
940,0.46976511744127936,0.21750171572552332
939,0.46926536731634183,0.21740352664031545
938,0.4687656171914043,0.217305371191431
937,0.4682658670664667,0.21720724920874196
936,0.4677661169415292,0.21710916052228785
935,0.46726636681659167,0.21701110496227394
934,0.46676661669165415,0.21691308235906945
933,0.4662668665667166,0.2168150925432055
932,0.4657671164417791,0.21671713534537335
931,0.46526736631684157,0.21661921059642258
930,0.46476761619190404,0.21652131812735903
929,0.4642678660669665,0.21642345776934313
928,0.463768115942029,0.21632562935368801
927,0.4632683658170914,0.21622783271185753
926,0.4627686156921539,0.21613006767546447
925,0.46226886556721636,0.2160323340762688
924,0.46176911544227883,0.21593463174617555
923,0.4612693653173413,0.2158369605172333
922,0.4607696151924038,0.21573932022163206
921,0.46026986506746626,0.2156417106917015
920,0.45977011494252873,0.21554413175990914
919,0.4592703648175912,0.21544658325885852
918,0.4587706146926537,0.21534906502128728
917,0.4582708645677161,0.21525157688006533
916,0.45777111444277857,0.2151541186681931
915,0.45727136431784104,0.21505669021879956
914,0.4567716141929035,0.21495929136514055
913,0.456271864067966,0.21486192194059672
912,0.45577211394302847,0.214764581778672
911,0.45527236381809094,0.21466727071299138
910,0.4547726136931534,0.21456998857729948
909,0.4542728635682159,0.2144727352054584
908,0.45377311344327836,0.21437551043144604
907,0.4532733633183408,0.21427831408935427
906,0.45277361319340326,0.2141811460133871
905,0.45227386306846573,0.21408400603785877
904,0.4517741129435282,0.21398689399719195
903,0.4512743628185907,0.2138898097259161
902,0.45077461269365315,0.21379275305866527
901,0.45027486256871563,0.21369572383017665
900,0.4497751124437781,0.2135987218752886
899,0.4492753623188406,0.2135017470289387
898,0.44877561219390305,0.21340479912616211
897,0.4482758620689655,0.2133078780020897
896,0.44777611194402794,0.21321098349194614
895,0.4472763618190904,0.21311411543104825
894,0.4467766116941529,0.21301727365480297
893,0.44627686156921537,0.2129204579987057
892,0.44577711144427784,0.21282366829833846
891,0.4452773613193403,0.21272690438936792
890,0.4447776111944028,0.21263016610754382
889,0.44427786106946526,0.21253345328869694
888,0.44377811094452774,0.21243676576873738
887,0.4432783608195902,0.21234010338365275
886,0.44277861069465263,0.2122434659695063
885,0.4422788605697151,0.2121468533624351
884,0.4417791104447776,0.21205026539864827
883,0.44127936031984005,0.21195370191442514
882,0.4407796101949025,0.2118571627461134
881,0.440279860069965,0.21176064773012732
880,0.4397801099450275,0.21166415670294583
879,0.43928035982008995,0.21156768950111088
878,0.4387806096951524,0.2114712459612254
877,0.4382808595702149,0.2113748259199517
876,0.4377811094452773,0.2112784292140094
875,0.4372813593203398,0.21118205568017392
874,0.43678160919540227,0.2110857051552743
873,0.43628185907046474,0.21098937747619162
872,0.4357821089455272,0.21089307247985706
871,0.4352823588205897,0.21079679000325016
870,0.43478260869565216,0.21070052988339696
869,0.43428285857071464,0.21060429195736804
868,0.4337831084457771,0.21050807606227695
867,0.4332833583208396,0.21041188203527808
866,0.432783608195902,0.21031570971356509
865,0.4322838580709645,0.2102195589343689
864,0.43178410794602695,0.21012342953495594
863,0.4312843578210894,0.21002732135262628
862,0.4307846076961519,0.2099312342247118
861,0.4302848575712144,0.20983516798857435
860,0.42978510744627685,0.20973912248160392
859,0.4292853573213393,0.20964309754121677
858,0.4287856071964018,0.2095470930048536
857,0.42828585707146427,0.2094511087099777
856,0.4277861069465267,0.20935514449407316
855,0.42728635682158916,0.20925920019464292
854,0.42678660669665164,0.20916327564920695
853,0.4262868565717141,0.2090673706953004
852,0.4257871064467766,0.20897148517047187
851,0.42528735632183906,0.20887561891228132
850,0.42478760619690153,0.20877977175829837
849,0.424287856071964,0.2086839435461004
848,0.4237881059470265,0.2085881341132707
847,0.42328835582208896,0.20849234329739658
846,0.42278860569715143,0.20839657093606745
845,0.42228885557221385,0.20830081686687313
844,0.4217891054472763,0.20820508092740178
843,0.4212893553223388,0.20810936295523808
842,0.4207896051974013,0.20801366278796143
841,0.42028985507246375,0.207917980263144
840,0.4197901049475262,0.20782231521834887
839,0.4192903548225887,0.20772666749112803
838,0.41879060469765117,0.20763103691902077
837,0.41829085457271364,0.20753542333955147
836,0.4177911044477761,0.20743982659022792
835,0.41729135432283854,0.20734424650853928
834,0.416791604197901,0.20724868293195436
833,0.4162918540729635,0.20715313569791954
832,0.41579210394802596,0.2070576046438569
831,0.41529235382308843,0.2069620896071624
830,0.4147926036981509,0.2068665904252039
829,0.4142928535732134,0.2067711069353192
828,0.41379310344827586,0.20667563897481422
827,0.41329335332333833,0.206580186380961
826,0.4127936031984008,0.20648474899099586
825,0.4122938530734632,0.2063893266421173
824,0.4117941029485257,0.20629391917148424
823,0.41129435282358817,0.20619852641621403
822,0.41079460269865065,0.20610314821338047
821,0.4102948525737131,0.2060077844000119
820,0.4097951024487756,0.20591243481308927
819,0.40929535232383807,0.20581709928954406
818,0.40879560219890054,0.20572177766625654
817,0.408295852073963,0.2056264697800536
816,0.4077961019490255,0.20553117546770694
815,0.4072963518240879,0.20543589456593098
814,0.4067966016991504,0.20534062691138094
813,0.40629685157421286,0.2052453723406509
812,0.40579710144927533,0.20515013069027174
811,0.4052973513243378,0.20505490179670924
810,0.4047976011994003,0.20495968549636195
809,0.40429785107446276,0.20486448162555934
808,0.40379810094952523,0.20476929002055974
807,0.4032983508245877,0.20467411051754833
806,0.4027986006996502,0.2045789429526351
805,0.40229885057471265,0.2044837871618529
804,0.40179910044977507,0.2043886429811553
803,0.40129935032483754,0.20429351024641484
802,0.4007996001999,0.20419838879342062
801,0.4002998500749625,0.20410327845787646
800,0.39980009995002497,0.204008179075399
799,0.39930034982508744,0.20391309048151532
798,0.3988005997001499,0.20381801251166118
797,0.3983008495752124,0.20372294500117882
796,0.39780109945027486,0.20362788778531493
795,0.39730134932533734,0.20353284069921854
794,0.39680159920039976,0.203437803577939
793,0.39630184907546223,0.20334277625642394
792,0.3958020989505247,0.20324775856951707
791,0.3953023488255872,0.2031527503519561
790,0.39480259870064965,0.20305775143837076
789,0.39430284857571213,0.2029627616632806
788,0.3938030984507746,0.20286778086109283
787,0.3933033483258371,0.20277280886610033
786,0.39280359820089955,0.2026778455124795
785,0.392303848075962,0.202582890634288
784,0.39180409795102444,0.20248794406546278
783,0.3913043478260869,0.2023930056398178
782,0.3908045977011494,0.20229807519104204
781,0.39030484757621187,0.20220315255269716
780,0.38980509745127434,0.20210823755821544
779,0.3893053473263368,0.20201333004089764
778,0.3888055972013993,0.20191842983391073
777,0.38830584707646176,0.20182353677028578
776,0.38780609695152424,0.2017286506829157
775,0.3873063468265867,0.20163377140455313
774,0.38680659670164913,0.20153889876780817
773,0.3863068465767116,0.20144403260514615
772,0.3858070964517741,0.20134917274888547
771,0.38530734632683655,0.20125431903119534
770,0.384807596201899,0.20115947128409356
769,0.3843078460769615,0.2010646293394442
768,0.383808095952024,0.20096979302895543
767,0.38330834582708645,0.20087496218417733
766,0.3828085957021489,0.20078013663649938
765,0.3823088455772114,0.20068531621714844
764,0.3818090954522739,0.20059050075718635
763,0.3813093453273363,0.20049569008750756
762,0.38080959520239877,0.200400884038837
761,0.38030984507746124,0.20030608244172768
760,0.3798100949525237,0.20021128512655836
759,0.3793103448275862,0.20011649192353123
758,0.37881059470264866,0.20002170266266955
757,0.37831084457771114,0.19992691717381544
756,0.3778110944527736,0.19983213528662735
755,0.3773113443278361,0.19973735683057778
754,0.37681159420289856,0.1996425816349509
753,0.376311844077961,0.19954780952884021
752,0.37581209395302345,0.19945304034114605
751,0.3753123438280859,0.1993582739005733
750,0.3748125937031484,0.19926351003562892
749,0.3743128435782109,0.19916874857461955
748,0.37381309345327335,0.19907398934564904
747,0.3733133433283358,0.19897923217661606
746,0.3728135932033983,0.19888447689521163
745,0.37231384307846077,0.19878972332891673
744,0.37181409295352325,0.1986949713049996
743,0.37131434282858566,0.19860022065051364
742,0.37081459270364814,0.19850547119229453
741,0.3703148425787106,0.19841072275695804
740,0.3698150924537731,0.19831597517089725
739,0.36931534232883556,0.19822122826028024
738,0.36881559220389803,0.1981264818510475
737,0.3683158420789605,0.19803173576890934
736,0.367816091954023,0.19793698983934335
735,0.36731634182908546,0.1978422438875919
734,0.36681659170414793,0.19774749773865938
733,0.36631684157921035,0.19765275121730988
732,0.3658170914542728,0.1975580041480644
731,0.3653173413293353,0.1974632563551983
730,0.3648175912043978,0.19736850766273864
729,0.36431784107946025,0.19727375789446158
728,0.3638180909545227,0.19717900687388976
727,0.3633183408295852,0.19708425442428953
726,0.36281859070464767,0.1969895003686684
725,0.36231884057971014,0.19689474452977235
724,0.3618190904547726,0.196799986730083
723,0.3613193403298351,0.19670522679181504
722,0.3608195902048975,0.19661046453691344
721,0.36031984007996,0.1965156997870508
720,0.35982008995502246,0.19642093236362446
719,0.35932033983008493,0.19632616208775383
718,0.3588205897051474,0.19623138878027768
717,0.3583208395802099,0.19613661226175116
716,0.35782108945527236,0.19604183235244318
715,0.35732133933033483,0.19594704887233355
714,0.3568215892053973,0.19585226164111005
713,0.3563218390804598,0.19575747047816575
712,0.3558220889555222,0.19566267520259603
711,0.35532233883058467,0.19556787563319578
710,0.35482258870564715,0.19547307158845645
709,0.3543228385807096,0.1953782628865632
708,0.3538230884557721,0.19528344934539202
707,0.35332333833083457,0.19518863078250667
706,0.35282358820589704,0.19509380701515588
705,0.3523238380809595,0.19499897786027032
704,0.351824087956022,0.1949041431344596
703,0.35132433783108447,0.1948093026540094
702,0.3508245877061469,0.1947144562348783
701,0.35032483758120936,0.19461960369269485
700,0.34982508745627183,0.19452474484275462
699,0.3493253373313343,0.19442987950001692
698,0.3488255872063968,0.19433500747910196
697,0.34832583708145926,0.19424012859428766
696,0.34782608695652173,0.19414524265950647
695,0.3473263368315842,0.1940503494883425
694,0.3468265867066467,0.19395544889402805
693,0.34632683658170915,0.1938605406894408
692,0.34582708645677157,0.19376562468710035
691,0.34532733633183404,0.19367070069916528
690,0.3448275862068965,0.1935757685374297
689,0.344327836081959,0.19348082801332023
688,0.34382808595702147,0.19338587893789272
687,0.34332833583208394,0.1932909211218289
686,0.3428285857071464,0.19319595437543322
685,0.3423288355822089,0.19310097850862942
684,0.34182908545727136,0.19300599333095747
683,0.34132933533233384,0.19291099865156988
682,0.3408295852073963,0.1928159942792287
681,0.34032983508245873,0.19272098002230187
680,0.3398300849575212,0.19262595568876012
679,0.3393303348325837,0.19253092108617328
678,0.33883058470764615,0.19243587602170706
677,0.33833083458270863,0.19234082030211946
676,0.3378310844577711,0.19224575373375744
675,0.3373313343328336,0.19215067612255327
674,0.33683158420789605,0.19205558727402125
673,0.3363318340829585,0.191960486993254
672,0.335832083958021,0.19186537508491888
671,0.3353323338330834,0.19177025135325465
670,0.3348325837081459,0.1916751156020677
669,0.33433283358320837,0.19157996763472848
668,0.33383308345827084,0.19148480725416778
667,0.3333333333333333,0.19138963426287334
666,0.3328335832083958,0.19129444846288587
665,0.33233383308345826,0.19119924965579554
664,0.33183408295852074,0.19110403764273823
663,0.3313343328335832,0.1910088122243917
662,0.3308345827086457,0.190913573200972
661,0.3303348325837081,0.1908183203722294
660,0.3298350824587706,0.19072305353744493
659,0.32933533233383305,0.1906277724954263
658,0.3288355822088955,0.19053247704450413
657,0.328335832083958,0.19043716698252797
656,0.3278360819590205,0.19034184210686259
655,0.32733633183408295,0.19024650221438386
654,0.3268365817091454,0.1901511471014749
653,0.3263368315842079,0.19005577656402206
652,0.3258370814592704,0.18996039039741092
651,0.3253373313343328,0.18986498839652227
650,0.32483758120939527,0.18976957035572808
649,0.32433783108445774,0.18967413606888733
648,0.3238380809595202,0.18957868532934205
647,0.3233383308345827,0.189483217929913
646,0.32283858070964516,0.18938773366289566
